text,text_lower,lemma,lemma_lower,part_of_speech,is_alphabet,is_stopword
@F_Descraques,@f_descraques,@f_descraques,@f_descraques,PRON,False,False
Trop,trop,trop,trop,ADV,True,True
bien,bien,bien,bien,ADV,True,True
!,!,!,!,PUNCT,False,False
Merci,merci,merci,merci,NOUN,True,True
d’,d’,d’,d’,VERB,False,True
avoir,avoir,avoir,avoir,AUX,True,True
joué,joué,jouer,jouer,VERB,True,False
le,le,le,le,DET,True,True
jeu,jeu,jeu,jeu,NOUN,True,False
😅,😅,😅,😅,NOUN,False,False
@CyrusNorth,@cyrusnorth,@CyrusNorth,@cyrusnorth,PROPN,False,False
@Neboc,@neboc,@Neboc,@neboc,PROPN,False,False
@SamRobbe,@samrobbe,@SamRobbe,@samrobbe,PROPN,False,False
@jmnl,@jmnl,@jmnl,@jmnl,ADP,False,False
@daffyfuck,@daffyfuck,@daffyfuck,@daffyfuck,NOUN,False,False
@Tom_Aguilar,@tom_aguilar,@tom_aguilar,@tom_aguilar,DET,False,False
@pilote_serie,@pilote_serie,@pilote_serie,@pilote_serie,NOUN,False,False
@Sideritisidus,@sideritisidus,@Sideritisidus,@sideritisidus,NUM,False,False
@lerewind,@lerewind,@lerewind,@lerewind,ADJ,False,False
@20Minutes,@20minutes,@20minuter,@20minuter,VERB,False,False
👏,👏,👏,👏,VERB,False,False
10,10,10,10,NUM,False,False
a,a,avoir,avoir,AUX,True,True
…,…,…,…,VERB,False,False
https://t.co/oWCktA0j9H,https://t.co/owckta0j9h,https://t.co/owckta0j9h,https://t.co/owckta0j9h,NOUN,False,False
RT,rt,rt,rt,ADJ,True,False
@DreadfulK,@dreadfulk,@dreadfulk,@dreadfulk,VERB,False,False
:,:,:,:,PUNCT,False,False
In,in,In,in,X,True,False
my,my,my,my,PROPN,True,False
spare,spare,spare,spare,VERB,True,False
time,time,tim,tim,ADJ,True,False
I,i,i,i,ADJ,True,True
love,love,love,love,NOUN,True,False
to,to,to,to,DET,True,False
paint,paint,paint,paint,NOUN,True,False
small,small,small,small,ADV,True,False
landscapes,landscapes,landscapes,landscapes,ADV,True,False
with,with,with,with,X,True,False
a,a,avoir,avoir,AUX,True,True
fantasy,fantasy,fantasy,fantasy,VERB,True,False
/,/,sur,sur,ADP,False,False
fan,fan,fan,fan,NOUN,True,False
art,art,art,art,X,True,False
flare,flare,flare,flare,PROPN,True,False
"

","

","

","

",SPACE,False,False
You,you,You,you,X,True,False
can,can,can,can,PROPN,True,False
contact,contact,contact,contact,ADJ,True,False
me,me,me,me,PRON,True,True
for,for,for,for,X,True,False
freelance,freelance,freelance,freelance,X,True,False
at,at,at,at,X,True,False
:,:,:,:,PUNCT,False,False
ekrenz,ekrenz,ekrenz,ekrenz,PROPN,True,False
…,…,…,…,PROPN,False,False
@bendarag,@bendarag,@bendarag,@bendarag,AUX,False,False
@vincentglad,@vincentglad,@vincentglad,@vincentglad,VERB,False,False
C’,c’,C’,c’,PROPN,False,True
est,est,être,être,AUX,True,True
provisoire,provisoire,provisoire,provisoire,ADJ,True,False
pour,pour,pour,pour,ADP,True,True
Libé,libé,Libé,libé,PROPN,True,False
«,«,«,«,PUNCT,False,False
 , ,  ,  ,SPACE,False,False
Minori,minori,Minori,minori,PROPN,True,False
 , ,  ,  ,SPACE,False,False
»,»,»,»,DET,False,False
notre,notre,notre,notre,DET,True,True
nouveau,nouveau,nouveau,nouveau,NOUN,True,True
court,court,court,court,ADJ,True,False
métrage,métrage,métrage,métrage,NOUN,True,False
avec,avec,avec,avec,ADP,True,True
@F_Descraques,@f_descraques,@f_descraque,@f_descraque,NOUN,False,False
"
","
","
","
",SPACE,False,False
Tourné,tourné,tourné,tourné,NOUN,True,False
à,à,à,à,ADP,True,True
Tokyo,tokyo,tokyo,tokyo,NOUN,True,False
🌸,🌸,🌸,🌸,PROPN,False,False
"

","

","

","

",SPACE,False,False
https://t.co/RajZS6JRZc,https://t.co/rajzs6jrzc,https://t.co/rajzs6jrzc,https://t.co/rajzs6jrzc,NOUN,False,False
"

","

","

","

",SPACE,False,False
BON,bon,BON,bon,PROPN,True,False
VISIONNAG,visionnag,VISIONNAG,visionnag,PROPN,True,False
…,…,…,…,PROPN,False,False
https://t.co/NP0annaaTM,https://t.co/np0annaatm,https://t.co/np0annaatm,https://t.co/np0annaatm,NOUN,False,False
RT,rt,RT,rt,PROPN,True,False
@inernet_video,@inernet_video,@inernet_video,@inernet_video,PROPN,False,False
:,:,:,:,PUNCT,False,False
L',l',le,le,DET,False,True
aventure,aventure,aventure,aventure,NOUN,True,False
ROMAN,roman,ROMAN,roman,PROPN,True,False
FOTO,foto,foto,foto,NOUN,True,False
touche,touche,touch,touch,ADJ,True,False
à,à,à,à,ADP,True,True
sa,sa,son,son,DET,True,True
fin,fin,fin,fin,NOUN,True,False
avec,avec,avec,avec,ADP,True,True
ce,ce,ce,ce,DET,True,True
dernier,dernier,dernier,dernier,ADJ,True,True
épisode,épisode,épisode,épisode,NOUN,True,False
!,!,!,!,PUNCT,False,False
!,!,!,!,PUNCT,False,False
"
","
","
","
",SPACE,False,False
Merci,merci,merci,merci,NOUN,True,True
à,à,à,à,ADP,True,True
tous,tous,tout,tout,PRON,True,True
pour,pour,pour,pour,ADP,True,True
votre,votre,votre,votre,DET,True,True
fidélité,fidélité,fidélité,fidélité,NOUN,True,False
et,et,et,et,CCONJ,True,True
vos,vos,votre,votre,DET,True,True
sympathiques,sympathiques,sympathique,sympathique,NOUN,True,False
c,c,c,c,ADP,True,False
…,…,…,…,ADV,False,False
RT,rt,RT,rt,PROPN,True,False
@xSqueeZie,@xsqueezie,@xSqueeZie,@xsqueezie,PROPN,False,False
:,:,:,:,PUNCT,False,False
Le,le,le,le,DET,True,True
site,site,site,site,NOUN,True,False
vient,vient,vient,vient,ADV,True,False
s’,s’,s’,s’,AUX,False,True
ouvrir,ouvrir,ouvrir,ouvrir,VERB,True,False
.,.,.,.,PUNCT,False,False
La,la,le,le,DET,True,True
marque,marque,marque,marque,NOUN,True,False
est,est,être,être,AUX,True,True
lancée,lancée,lancer,lancer,VERB,True,False
.,.,.,.,PUNCT,False,False
On,on,on,on,PRON,True,True
espère,espère,espérer,espérer,VERB,True,False
sincèrement,sincèrement,sincèremer,sincèremer,VERB,True,False
que,que,que,que,SCONJ,True,True
ça,ça,cela,cela,PRON,True,True
vous,vous,vous,vous,PRON,True,True
plaira,plaira,plaire,plaire,VERB,True,False
",",",",",",",",PUNCT,False,False
on,on,on,on,PRON,True,True
a,a,avoir,avoir,AUX,True,True
tout,tout,tout,tout,ADV,True,True
donné,donné,donner,donner,VERB,True,False
❤,❤,❤,❤,NOUN,False,False
️,️,️,️,ADJ,False,False
"

","

","

","

",SPACE,False,False
https://t.co/CAx,https://t.co/cax,https://t.co/cax,https://t.co/cax,VERB,False,False
…,…,…,…,PROPN,False,False
@MyNintendoNews,@mynintendonews,@mynintendonew,@mynintendonew,NOUN,False,False
@MetaWendoh,@metawendoh,@metawendoh,@metawendoh,VERB,False,False
Encore,encore,encore,encore,ADV,True,True
un,un,un,un,DET,True,True
emploi,emploi,emploi,emploi,NOUN,True,False
perdu,perdu,perdu,perdu,NOUN,True,False
à,à,à,à,ADP,True,True
cause,cause,cause,cause,NOUN,True,False
des,des,un,un,DET,True,True
avancées,avancées,avancée,avancée,NOUN,True,False
technologiques,technologiques,technologique,technologique,ADJ,True,False
...,...,...,...,PUNCT,False,False
RT,rt,rt,rt,SCONJ,True,False
@AdrienMenielle,@adrienmenielle,@adrienmeniell,@adrienmeniell,ADJ,False,False
:,:,:,:,PUNCT,False,False
PHANTOM,phantom,phantom,phantom,NOUN,True,False
FORCE,force,FORCE,force,PROPN,True,False
"
","
","
","
",SPACE,False,False
C',c',ce,ce,PRON,False,True
est,est,être,être,AUX,True,True
sur,sur,sur,sur,ADP,True,True
Youtube,youtube,youtube,youtube,NOUN,True,False
.,.,.,.,PUNCT,False,False
"
","
","
","
",SPACE,False,False
https://t.co/vVJEHHFn4H,https://t.co/vvjehhfn4h,https://t.co/vvjehhfn4h,https://t.co/vvjehhfn4h,AUX,False,False
https://t.co/c6sdrKkSbc,https://t.co/c6sdrkksbc,https://t.co/c6sdrkksbc,https://t.co/c6sdrkksbc,NOUN,False,False
@EdouardFalempin,@edouardfalempin,@edouardfalempin,@edouardfalempin,ADJ,False,False
Le,le,le,le,DET,True,True
24,24,24,24,NUM,False,False
septembre,septembre,septembre,septembre,NOUN,True,False
!,!,!,!,PUNCT,False,False
@F_Descraques,@f_descraques,@f_descraques,@f_descraques,DET,False,False
@YTCreateurs,@ytcreateurs,@ytcreateur,@ytcreateur,NOUN,False,False
👏,👏,👏,👏,VERB,False,False
@20Minutes,@20minutes,@20minuter,@20minuter,VERB,False,False
Ça,ça,cela,cela,PRON,True,True
s',s',se,se,PRON,False,True
appelle,appelle,appeler,appeler,VERB,True,False
"""","""","""","""",PUNCT,False,False
une,une,un,un,DET,True,True
diffusion,diffusion,diffusion,diffusion,NOUN,True,False
à,à,à,à,ADP,True,True
la,la,le,le,DET,True,True
télévision,télévision,télévision,télévision,NOUN,True,False
"""","""","""","""",PUNCT,False,False
.,.,.,.,PUNCT,False,False
Merci,merci,merci,merci,NOUN,True,True
d’,d’,d’,d’,VERB,False,True
avoir,avoir,avoir,avoir,AUX,True,True
suivi,suivi,suivre,suivre,VERB,True,False
!,!,!,!,PUNCT,False,False
Je,je,je,je,PRON,True,True
suis,suis,être,être,AUX,True,True
sur,sur,sur,sur,ADP,True,True
Twitch,twitch,twitch,twitch,NOUN,True,False
",",",",",",",",PUNCT,False,False
j’,j’,j’,j’,NOUN,False,True
ai,ai,avoir,avoir,VERB,True,True
une,une,un,un,DET,True,True
deuxième,deuxième,deuxième,deuxième,ADJ,True,True
chaîne,chaîne,chaîne,chaîne,NOUN,True,False
YouTube,youtube,youtube,youtube,NOUN,True,False
",",",",",",",",PUNCT,False,False
je,je,je,je,PRON,True,True
vais,vais,aller,aller,VERB,True,True
participer,participer,participer,participer,VERB,True,False
à,à,à,à,ADP,True,True
un,un,un,un,DET,True,True
Wanklash,wanklash,wanklash,wanklash,NOUN,True,False
",",",",",",",",PUNCT,False,False
j’,j’,j’,j’,NOUN,False,True
ai,ai,avoir,avoir,AUX,True,True
…,…,…,…,NUM,False,False
https://t.co/51Je6zHXdz,https://t.co/51je6zhxdz,https://t.co/51je6zhxdz,https://t.co/51je6zhxdz,ADJ,False,False
@TheToMatSAle1,@thetomatsale1,@TheToMatSAle1,@thetomatsale1,NUM,False,False
@xSqueeZie,@xsqueezie,@xsqueezie,@xsqueezie,AUX,False,False
On,on,on,on,PRON,True,True
dirait,dirait,dire,dire,VERB,True,False
une,une,un,un,DET,True,True
photo,photo,photo,photo,NOUN,True,False
",",",",",",",",PUNCT,False,False
bravo,bravo,bravo,bravo,PROPN,True,True
@ysou,@ysou,@ysou,@ysou,PROPN,False,False
_,_,_,_,X,False,False
Comment,comment,comment,comment,ADV,True,True
tu,tu,tu,tu,PRON,True,True
sais,sais,sai,sai,ADJ,True,False
?,?,?,?,PUNCT,False,False
J’,j’,j’,j’,NOUN,False,True
attends,attends,attend,attend,ADJ,True,False
vos,vos,votre,votre,DET,True,True
réponses,réponses,réponse,réponse,NOUN,True,False
@pierrelapin,@pierrelapin,@pierrelapin,@pierrelapin,PRON,False,False
@Pommeofficial,@pommeofficial,@Pommeofficial,@pommeofficial,PROPN,False,False
@laink,@laink,@laink,@laink,VERB,False,False
@terracid,@terracid,@terracid,@terracid,PRON,False,False
@beatricepirate,@beatricepirate,@beatricepirate,@beatricepirate,NOUN,False,False
@F_Descraques,@f_descraques,@f_descraques,@f_descraques,PRON,False,False
@waxxgyver,@waxxgyver,@waxxgyver,@waxxgyver,VERB,False,False
…,…,…,…,PROPN,False,False
https://t.co/EzRBj9EOaw,https://t.co/ezrbj9eoaw,https://t.co/ezrbj9eoaw,https://t.co/ezrbj9eoaw,NOUN,False,False
@DavidAlphonsine,@davidalphonsine,@DavidAlphonsine,@davidalphonsine,PROPN,False,False
@Raang78,@raang78,@Raang78,@raang78,PROPN,False,False
@SoGood39367265,@sogood39367265,@sogood39367265,@sogood39367265,VERB,False,False
@Blue_S_words,@blue_s_words,@blue_s_words,@blue_s_words,PRON,False,False
@InioAsanoFR,@inioasanofr,@inioasanofr,@inioasanofr,VERB,False,False
@EditionsKana,@editionskana,@editionskana,@editionskana,DET,False,False
@asano_inio,@asano_inio,@asano_inio,@asano_inio,VERB,False,False
Sur,sur,sur,sur,ADP,True,True
ma,ma,mon,mon,DET,True,True
chaîne,chaîne,chaîne,chaîne,NOUN,True,False
tout,tout,tout,tout,ADV,True,True
e,e,e,e,NOUN,True,False
…,…,…,…,NOUN,False,False
https://t.co/bO2jKMVZTp,https://t.co/bo2jkmvztp,https://t.co/bo2jkmvztp,https://t.co/bo2jkmvztp,VERB,False,False
@dazjdm,@dazjdm,@dazjdm,@dazjdm,ADJ,False,False
Ouais,ouais,ouai,ouai,NOUN,True,False
t’,t’,t’,t’,NUM,False,True
as,as,as,as,NOUN,True,True
raison,raison,raison,raison,NOUN,True,False
",",",",",",",",PUNCT,False,False
tu,tu,tu,tu,ADP,True,True
dis,dis,di,di,NOUN,True,False
«,«,«,«,PUNCT,False,False
 , ,  ,  ,SPACE,False,False
connard,connard,connard,connard,PROPN,True,False
 , ,  ,  ,SPACE,False,False
»,»,»,»,PROPN,False,False
et,et,et,et,CCONJ,True,True
c’,c’,c’,c’,PROPN,False,True
est,est,être,être,AUX,True,True
normal,normal,normal,normal,ADJ,True,False
qu’,qu’,qu’,qu’,SCONJ,False,True
on,on,on,on,PRON,True,True
te,te,te,te,AUX,True,True
roule,roule,roule,roule,VERB,True,False
dessus,dessus,dessus,dessus,ADV,True,True
👍,👍,👍,👍,ADJ,False,False
RT,rt,RT,rt,PROPN,True,False
@flavie_rcr,@flavie_rcr,@flavie_rcr,@flavie_rcr,PROPN,False,False
:,:,:,:,PUNCT,False,False
Je,je,je,je,PRON,True,True
repose,repose,repose,repose,VERB,True,False
juste,juste,juste,juste,ADV,True,True
ça,ça,cela,cela,PRON,True,True
là,là,là,là,ADV,True,True
.,.,.,.,PUNCT,False,False
"

","

","

","

",SPACE,False,False
Joyeux,joyeux,joyeux,joyeux,ADJ,True,False
anniversaire,anniversaire,anniversaire,anniversaire,NOUN,True,False
Oli,oli,Oli,oli,PROPN,True,False
",",",",",",",",PUNCT,False,False
l’,l’,l’,l’,PROPN,False,True
insolence,insolence,insolence,insolence,VERB,True,False
depuis,depuis,depuis,depuis,ADP,True,True
le,le,le,le,DET,True,True
plus,plus,plus,plus,ADV,True,True
jeune,jeune,jeune,jeune,ADJ,True,False
âge,âge,âge,âge,NOUN,True,False
@bigfloetoli,@bigfloetoli,@bigfloetoli,@bigfloetoli,NOUN,False,False
https://t.co/z5B8jKMCGz,https://t.co/z5b8jkmcgz,https://t.co/z5b8jkmcgz,https://t.co/z5b8jkmcgz,DET,False,False
@JHONRACHID,@jhonrachid,@jhonrachid,@jhonrachid,NOUN,False,False
@laboitecom,@laboitecom,@laboitecom,@laboitecom,VERB,False,False
Franchement,franchement,franchement,franchement,ADV,True,False
il,il,il,il,PRON,True,True
est,est,être,être,AUX,True,True
...,...,...,...,PUNCT,False,False
excellent,excellent,excellent,excellent,ADJ,True,False
.,.,.,.,PUNCT,False,False
Les,les,le,le,DET,True,True
scènes,scènes,scène,scène,NOUN,True,False
coupées,coupées,couper,couper,VERB,True,False
des,des,un,un,DET,True,True
Réunions,réunions,réunion,réunion,NOUN,True,False
4,4,4,4,NUM,False,False
et,et,et,et,CCONJ,True,True
le,le,le,le,DET,True,True
bêtisier,bêtisier,bêtisier,bêtisier,NOUN,True,False
",",",",",",",",PUNCT,False,False
du,du,de,de,DET,True,True
gros,gros,gros,gros,ADJ,True,False
rire,rire,rire,rire,NOUN,True,False
avec,avec,avec,avec,ADP,True,True
@JulienJosselin,@julienjosselin,@JulienJosselin,@julienjosselin,PROPN,False,False
&,&,et,et,CCONJ,False,False
amp,amp,amp,amp,PROPN,True,False
;,;,;,;,PUNCT,False,False
@Ludovik,@ludovik,@Ludovik,@ludovik,PROPN,False,False
"

","

","

","

",SPACE,False,False
⬇,⬇,⬇,⬇,PROPN,False,False
️,️,️,️,ADJ,False,False
…,…,…,…,PROPN,False,False
https://t.co/wNrEcryWaA,https://t.co/wnrecrywaa,https://t.co/wnrecrywaa,https://t.co/wnrecrywaa,ADJ,False,False
Merci,merci,merci,merci,NOUN,True,True
pour,pour,pour,pour,ADP,True,True
vos,vos,votre,votre,DET,True,True
messages,messages,message,message,NOUN,True,False
🎈,🎈,🎈,🎈,ADP,False,False
en,en,en,en,ADP,True,True
échange,échange,échanger,échanger,VERB,True,False
je,je,je,je,PRON,True,True
vous,vous,vous,vous,PRON,True,True
offre,offre,offrir,offrir,VERB,True,False
un,un,un,un,DET,True,True
SMS,sms,sm,sm,NOUN,True,False
de,de,de,de,ADP,True,True
mon,mon,mon,mon,DET,True,True
père,père,père,père,NOUN,True,False
.,.,.,.,PUNCT,False,False
https://t.co/EZuyyPkJ0H,https://t.co/ezuyypkj0h,https://t.co/ezuyypkj0h,https://t.co/ezuyypkj0h,NOUN,False,False
@jmnl,@jmnl,@jmnl,@jmnl,ADJ,False,False
@Neboc,@neboc,@Neboc,@neboc,PROPN,False,False
@20Minutes,@20minutes,@20minuter,@20minuter,VERB,False,False
Quelqu’,quelqu’,quelqu’,quelqu’,SCONJ,False,False
un,un,un,un,PRON,True,True
peut,peut,pouvoir,pouvoir,AUX,True,True
faire,faire,faire,faire,VERB,True,False
une,une,un,un,DET,True,True
compil,compil,compil,compil,NOUN,True,False
de,de,de,de,ADP,True,True
toutes,toutes,tout,tout,ADJ,True,True
les,les,le,le,DET,True,True
intros,intros,intro,intro,NOUN,True,False
?,?,?,?,PUNCT,False,False
❤,❤,❤,❤,ADV,False,False
️,️,️,️,ADJ,False,False
Voici,voici,voici,voici,VERB,True,True
mes,mes,mon,mon,DET,True,True
DERNIÈRES,dernières,dernier,dernier,ADJ,True,False
dates,dates,date,date,ADJ,True,False
de,de,de,de,ADP,True,True
dédicaces,dédicaces,dédicace,dédicace,NOUN,True,False
pour,pour,pour,pour,ADP,True,True
ma,ma,mon,mon,DET,True,True
BD,bd,bd,bd,NOUN,True,False
"""","""","""","""",PUNCT,False,False
Roger,roger,Roger,roger,PROPN,True,False
et,et,et,et,CCONJ,True,True
ses,ses,son,son,DET,True,True
humains,humains,humain,humain,NOUN,True,False
"""","""","""","""",PUNCT,False,False
!,!,!,!,PUNCT,False,False
✍,✍,✍,✍,PROPN,False,False
️,️,️,️,ADJ,False,False
"
","
","
","
",SPACE,False,False
-,-,-,-,PUNCT,False,False
20,20,20,20,NUM,False,False
février,février,février,février,NOUN,True,False
:,:,:,:,PUNCT,False,False
Mulhouse,mulhouse,mulhouse,mulhouse,NOUN,True,False
"
","
","
","
",SPACE,False,False
-,-,-,-,PUNCT,False,False
23,23,23,23,NUM,False,False
février,février,février,février,NOUN,True,False
…,…,…,…,ADV,False,False
https://t.co/4oCbQZN4L1,https://t.co/4ocbqzn4l1,https://t.co/4ocbqzn4l1,https://t.co/4ocbqzn4l1,ADJ,False,False
@lonelillness,@lonelillness,@lonelillnes,@lonelillnes,ADJ,False,False
Évidemment,évidemment,évidemment,évidemment,ADV,True,False
!,!,!,!,PUNCT,False,False
@ChloeRenders,@chloerenders,@chloerender,@chloerender,NOUN,False,False
C’,c’,C’,c’,PROPN,False,True
est,est,être,être,AUX,True,True
@flyingspaceboy,@flyingspaceboy,@flyingspaceboy,@flyingspaceboy,VERB,False,False
_,_,_,_,PROPN,False,False
et,et,et,et,CCONJ,True,True
@petitcarreau,@petitcarreau,@petitcarreau,@petitcarreau,NOUN,False,False
✍,✍,✍,✍,ADJ,False,False
️,️,️,️,ADJ,False,False
👏,👏,👏,👏,NOUN,False,False
@UnFerchaud,@unferchaud,@unferchaud,@unferchaud,ADJ,False,False
@deotoons,@deotoons,@deotoon,@deotoon,NOUN,False,False
«,«,«,«,PUNCT,False,False
 , ,  ,  ,SPACE,False,False
Cyprien,cyprien,Cyprien,cyprien,PROPN,True,False
les,les,le,le,DET,True,True
bons,bons,bon,bon,NOUN,True,False
plans,plans,plan,plan,ADJ,True,False
 , ,  ,  ,SPACE,False,False
»,»,»,»,PRON,False,False
on,on,on,on,PRON,True,True
m’,m’,m’,m’,AUX,False,True
appelle,appelle,appeler,appeler,VERB,True,False
👍,👍,👍,👍,ADJ,False,False
@penseenocturne6,@penseenocturne6,@penseenocturne6,@penseenocturne6,ADP,False,False
Trop,trop,trop,trop,ADV,True,True
bien,bien,bien,bien,ADV,True,True
!,!,!,!,PUNCT,False,False
@le_Parisien,@le_parisien,@le_parisien,@le_parisien,ADJ,False,False
@MaximeMusqua,@maximemusqua,@MaximeMusqua,@maximemusqua,PROPN,False,False
C’,c’,c’,c’,NOUN,False,True
est,est,être,être,AUX,True,True
pour,pour,pour,pour,ADP,True,True
toi,toi,toi,toi,DET,True,True
@Kekeflipnote,@kekeflipnote,@kekeflipnote,@kekeflipnote,NOUN,False,False
@terracid,@terracid,@terracid,@terracid,PROPN,False,False
@pierrelapin,@pierrelapin,@pierrelapin,@pierrelapin,ADJ,False,False
@Pommeofficial,@pommeofficial,@pommeofficial,@pommeofficial,NOUN,False,False
@laink,@laink,@laink,@laink,ADJ,False,False
@beatricepirate,@beatricepirate,@beatricepirate,@beatricepirate,NOUN,False,False
@F_Descraques,@f_descraques,@f_descraques,@f_descraques,PRON,False,False
@waxxgyver,@waxxgyver,@waxxgyver,@waxxgyver,VERB,False,False
@JHONRACHID,@jhonrachid,@jhonrachid,@jhonrachid,NOUN,False,False
@xSqueeZie,@xsqueezie,@xsqueezie,@xsqueezie,ADP,False,False
…,…,…,…,PROPN,False,False
https://t.co/lFbn7SWQvT,https://t.co/lfbn7swqvt,https://t.co/lfbn7swqvt,https://t.co/lfbn7swqvt,PRON,False,False
@monsieurflap,@monsieurflap,@monsieurflap,@monsieurflap,VERB,False,False
@francetvslash,@francetvslash,@francetvslash,@francetvslash,ADP,False,False
@Bobbyprod_Off,@bobbyprod_off,@bobbyprod_off,@bobbyprod_off,NOUN,False,False
😍,😍,😍,😍,NOUN,False,False
Mardi,mardi,mardi,mardi,NOUN,True,False
à,à,à,à,ADP,True,True
18h30,18h30,18h30,18h30,NOUN,False,False
j’,j’,j’,j’,NOUN,False,True
accueille,accueille,accueill,accueill,ADJ,True,False
Le,le,le,le,DET,True,True
Monde,monde,Monde,monde,PROPN,True,False
à,à,à,à,ADP,True,True
l’,l’,l’,l’,NUM,False,True
Envers,envers,Envers,envers,PROPN,True,True
dans,dans,dans,dans,ADP,True,True
mon,mon,mon,mon,DET,True,True
émission,émission,émission,émission,NOUN,True,False
Twitch,twitch,Twitch,twitch,PROPN,True,False
!,!,!,!,PUNCT,False,False
"
","
","
","
",SPACE,False,False
&,&,et,et,CCONJ,False,False
gt,gt,gt,gt,PROPN,True,False
;,;,;,;,PUNCT,False,False
https://t.co/UZjVm4M8D5,https://t.co/uzjvm4m8d5,https://t.co/uzjvm4m8d5,https://t.co/uzjvm4m8d5,NOUN,False,False
"

","

","

","

",SPACE,False,False
Posez,posez,poser,poser,VERB,True,False
vos,vos,votre,votre,DET,True,True
quest,quest,quest,quest,ADJ,True,False
…,…,…,…,PROPN,False,False
https://t.co/8yHJynseHf,https://t.co/8yhjynsehf,https://t.co/8yhjynsehf,https://t.co/8yhjynsehf,NOUN,False,False
@Your_Username,@your_username,@your_usernam,@your_usernam,ADJ,False,False
